country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Argentina (urban),2002,,,,,,,,,,,8832952,,,,,
Argentina (urban),2003,,,,,,,,,,,,8480576,,,,
Argentina (urban),2004,,,,,,,,,,,,8434513,,,,
Argentina (urban),2005,,,,,,,,,,,,8336788,,,,
Argentina (urban),2006,,,,,,,,,,,,8227634,,,,
Argentina (urban),2007,,,,,,,,,,,,8422069,,,,
Argentina (urban),2008,,,,,,,,,,,,8031669,,,,
Argentina (urban),2009,,,,,,,,,,,,8228930,,,,
Argentina (urban),2010,,,,,,,,,,,,8123233,,,,
Argentina (urban),2011,,,,,,,,,,,,7881708,,,,
Argentina (urban),2012,,,,,,,,,,,,7774905,,,,
Argentina (urban),2013,,,,,,,,,,,,7847532,,,,
Argentina (urban),2014,,,,,,,,,,,,7961564,,,,
Argentina (urban),2016,,,,,,,,,,,,8370060,,,,
Argentina (urban),2017,,,,,,,,,,,,7969771,,,,
Argentina (urban),2018,,,,,,,,,,,,8235038,,,,
Argentina (urban),2019,,,,,,,,,,,,8792550,,,,
Argentina (urban),2020,,,,,,,,,,,,8710197,,,,
Argentina (urban),2021,,,,,,,,,,,,7967081,,,,
Argentina (urban),2022,,,,,,,,,,,,7705961,,,,
Argentina (urban),2023,,,,,,,,,,,,8479517,,,,
Argentina (urban),2024,,,,,,,,,,,,8310762,,,,
Armenia,1996,,,,,,,,,564992,,,,,,,
Armenia,1999,,295507,,,,,,,,,,,,,,
Armenia,2001,,300871,,,,,,,,,,,,,,
Armenia,2002,,234091,,,,,,,,,,,,,,
Armenia,2003,,200396,,,,,,,,,,,,,,
Armenia,2004,,255674,,,,,,,,,,,,,,
Armenia,2005,,217837,,,,,,,,,,,,,,
Armenia,2006,,219578,,,,,,,,,,,,,,
Armenia,2007,,256205,,,,,,,,,,,,,,
Armenia,2008,,198567,,,,,,,,,,,,,,
Armenia,2009,,175526,,,,,,,,,,,,,,
Armenia,2010,,184586,,,,,,,,,,,,,,
Armenia,2011,,196458,,,,,,,,,,,,,,
Armenia,2012,,221941,,,,,,,,,,,,,,
Armenia,2013,,241964,,,,,,,,,,,,,,
Armenia,2014,,253776,,,,,,,,,,,,,,
Armenia,2015,,266523,,,,,,,,,,,,,,
Armenia,2016,,351213,,,,,,,,,,,,,,
Armenia,2017,,207019,,,,,,,,,,,,,,
Armenia,2018,,232638,,,,,,,,,,,,,,
Armenia,2019,,,216315,,,,,,,,,,,,,
Armenia,2020,,,134687,,,,,,,,,,,,,
Armenia,2021,,,185688,,,,,,,,,,,,,
Armenia,2022,,,203762,,,,,,,,,,,,,
Armenia,2023,,,189087,,,,,,,,,,,,,
Australia,1981,,,,,,,,,1563808,,,,,,,
Australia,1985,,,,,,,,,,1687735,,,,,,
Australia,1989,,,,,,,,,,,1891577,,,,,
Australia,1995,,,,,,,,,,,,1842134,,,,
Australia,2001,,,,,,,,,,,,1973520,,,,
Australia,2003,,,,,,,,,,,,2067803,,,,
Australia,2004,,,,,,,,,,,,1942013,,,,
Australia,2008,,,,,,,,,,,,2196587,,,,
Australia,2010,,,,,,,,,,,,2278187,,,,
Australia,2014,,,,,,,,,,,,2345145,,,,
Australia,2016,,,,,,,,,,,,2596936,,,,
Australia,2018,,,,,,,,,,,,2931276,,,,
Australia,2020,,,,,,,,,,,,2939515,,,,
Austria,1994,,,,,,,,,,733312,,,,,,
Austria,1995,,,,,,,,,,768718,,,,,,
Austria,1996,,,,,,,,,,674826,,,,,,
Austria,1997,,,,,,,,,,731567,,,,,,
Austria,1998,,,,,,,,,,697230,,,,,,
Austria,1999,,,,,,,,,,639004,,,,,,
Austria,2000,,,,,,,,,,640601,,,,,,
Austria,2003,,,,,,,,,,,712402,,,,,
Austria,2004,,,,,,,,,,,693402,,,,,
Austria,2005,,,,,,,,,,,653784,,,,,
Austria,2006,,,,,,,,,,,670273,,,,,
Austria,2007,,,,,,,,,,,831818,,,,,
Austria,2008,,,,,,,,,,,863564,,,,,
Austria,2009,,,,,,,,,,,939184,,,,,
Austria,2010,,,,,,,,,,,867428,,,,,
Austria,2011,,,,,,,,,,,849003,,,,,
Austria,2012,,,,,,,,,,,899358,,,,,
Austria,2013,,,,,,,,,,,815135,,,,,
Austria,2014,,,,,,,,,,,896260,,,,,
Austria,2015,,,,,,,,,,,979711,,,,,
Austria,2016,,,,,,,,,,,931198,,,,,
Austria,2017,,,,,,,,,,,943168,,,,,
Austria,2018,,,,,,,,,,,905412,,,,,
Austria,2019,,,,,,,,,,,935985,,,,,
Austria,2020,,,,,,,,,,,984401,,,,,
Austria,2021,,,,,,,,,,,1025810,,,,,
Austria,2022,,,,,,,,,,,1008548,,,,,
Austria,2023,,,,,,,,,,,1001250,,,,,
Azerbaijan,1995,961357,,,,,,,,,,,,,,,
Azerbaijan,2001,,773976,,,,,,,,,,,,,,
Azerbaijan,2002,,152417,,,,,,,,,,,,,,
Azerbaijan,2003,,252166,,,,,,,,,,,,,,
Azerbaijan,2004,,85745,,,,,,,,,,,,,,
Azerbaijan,2005,,72917,,,,,,,,,,,,,,
Bangladesh,1983,6518817,,,,,,,,,,,,,,,
Bangladesh,1985,3579983,,,,,,,,,,,,,,,
Bangladesh,1988,5866877,,,,,,,,,,,,,,,
Bangladesh,1991,,6354066,,,,,,,,,,,,,,
Bangladesh,1995,,6266812,,,,,,,,,,,,,,
Bangladesh,2000,,,7009458,,,,,,,,,,,,,
Bangladesh,2005,,,6154614,,,,,,,,,,,,,
Bangladesh,2010,,,7727249,,,,,,,,,,,,,
Bangladesh,2016,,,9907973,,,,,,,,,,,,,
Bangladesh,2022,,,,11526630,,,,,,,,,,,,
Barbados,2016,37629,,,,,,,,,,,,,,,
Belarus,1993,,,,,,,,,339629,,,,,,,
Belarus,1995,,,,,,,,,1077182,,,,,,,
Belarus,1998,,1079060,,,,,,,,,,,,,,
Belarus,1999,,1218486,,,,,,,,,,,,,,
Belarus,2000,,1103118,,,,,,,,,,,,,,
Belarus,2001,,1007004,,,,,,,,,,,,,,
Belarus,2002,,958577,,,,,,,,,,,,,,
Belarus,2003,,909329,,,,,,,,,,,,,,
Belarus,2004,,732634,,,,,,,,,,,,,,
Belarus,2005,,855145,,,,,,,,,,,,,,
Belarus,2006,,892144,,,,,,,,,,,,,,
Belarus,2007,,836041,,,,,,,,,,,,,,
Belarus,2008,,808883,,,,,,,,,,,,,,
Belarus,2009,,754960,,,,,,,,,,,,,,
Belarus,2010,,802597,,,,,,,,,,,,,,
Belarus,2011,,768793,,,,,,,,,,,,,,
Belarus,2012,,669711,,,,,,,,,,,,,,
Belarus,2013,,621244,,,,,,,,,,,,,,
Belarus,2014,,645892,,,,,,,,,,,,,,
Belarus,2015,,589235,,,,,,,,,,,,,,
Belarus,2016,,560080,,,,,,,,,,,,,,
Belarus,2017,,488089,,,,,,,,,,,,,,
Belarus,2018,,491038,,,,,,,,,,,,,,
Belarus,2019,,521575,,,,,,,,,,,,,,
Belarus,2020,,363477,,,,,,,,,,,,,,
Belgium,1985,,,,,,,,,589271,,,,,,,
Belgium,1988,,,,,,,,,667514,,,,,,,
Belgium,1992,,,,,,,,,701771,,,,,,,
Belgium,1995,,,,,,,,,,848531,,,,,,
Belgium,1997,,,,,,,,,810073,,,,,,,
Belgium,2000,,,,,,,,,,712976,,,,,,
Belgium,2003,,,,,,,,,,,966269,,,,,
Belgium,2004,,,,,,,,,,,944860,,,,,
Belgium,2005,,,,,,,,,,,894620,,,,,
Belgium,2006,,,,,,,,,,,960162,,,,,
Belgium,2007,,,,,,,,,,,962817,,,,,
Belgium,2008,,,,,,,,,,,945495,,,,,
Belgium,2009,,,,,,,,,,,1019167,,,,,
Belgium,2010,,,,,,,,,,,1049977,,,,,
Belgium,2011,,,,,,,,,,,1120747,,,,,
Belgium,2012,,,,,,,,,,,1015230,,,,,
Belgium,2013,,,,,,,,,,,1122207,,,,,
Belgium,2014,,,,,,,,,,,1091063,,,,,
Belgium,2015,,,,,,,,,,,1185141,,,,,
Belgium,2016,,,,,,,,,,,1164987,,,,,
Belgium,2017,,,,,,,,,,,1130409,,,,,
Belgium,2018,,,,,,,,,,,1101367,,,,,
Belgium,2019,,,,,,,,,,,982426,,,,,
Belgium,2020,,,,,,,,,,,911058,,,,,
Belgium,2021,,,,,,,,,,,942094,,,,,
Belgium,2022,,,,,,,,,,,888410,,,,,
Belgium,2023,,,,,,,,,,,982173,,,,,
Belize,1993,,,,,,,,,38875,,,,,,,
Belize,1994,,,,,,,,,36102,,,,,,,
Belize,1995,,55632,,,,,,,,,,,,,,
Belize,1996,,,,,,,,,,,38426,,,,,
Belize,1997,,,,,,,,,45450,,,,,,,
Belize,1998,,,,,,,,,46685,,,,,,,
Belize,1999,,,,,,,,,47836,,,,,,,
Belize,2018,,,,61021,,,,,,,,,,,,
Benin,2003,860933,,,,,,,,,,,,,,,
Benin,2011,,1196494,,,,,,,,,,,,,,
Benin,2015,,2279280,,,,,,,,,,,,,,
Benin,2018,,,1392155,,,,,,,,,,,,,
Benin,2021,,,1429578,,,,,,,,,,,,,
Bhutan,2003,79896,,,,,,,,,,,,,,,
Bhutan,2007,,93105,,,,,,,,,,,,,,
Bhutan,2012,,88275,,,,,,,,,,,,,,
Bhutan,2017,,103839,,,,,,,,,,,,,,
Bhutan,2022,,,68614,,,,,,,,,,,,,
Bolivia,1997,,,,,,,,,,2146900,,,,,,
Bolivia,1999,,,,,,,,,,,2566443,,,,,
Bolivia,2000,,,,,,,,,,,,2551388,,,,
Bolivia,2001,,,,,,,,,,,,2373157,,,,
Bolivia,2002,,,,,,,,,,,,2482554,,,,
Bolivia,2004,,,,,,,,,,,,,2017292,,,
Bolivia,2005,,,,,,,,,,,,,,2450494,,
Bolivia,2006,,,,,,,,,,,,,,2427337,,
Bolivia,2007,,,,,,,,,,,,,,2349832,,
Bolivia,2008,,,,,,,,,,,,,,2258758,,
Bolivia,2009,,,,,,,,,,,,,,2321716,,
Bolivia,2011,,,,,,,,,,,,,,2264375,,
Bolivia,2012,,,,,,,,,,,,,,2411721,,
Bolivia,2013,,,,,,,,,,,,,,2427007,,
Bolivia,2014,,,,,,,,,,,,,,2343935,,
Bolivia,2015,,,,,,,,,,,,,,2340981,,
Bolivia,2016,,,,,,,,,,,,,,2479454,,
Bolivia,2017,,,,,,,,,,,,,,2469219,,
Bolivia,2018,,,,,,,,,,,,,,2307777,,
Bolivia,2019,,,,,,,,,,,,,,2079522,,
Bolivia,2020,,,,,,,,,,,,,,2118032,,
Bolivia,2021,,,,,,,,,,,,,,2082225,,
Bolivia,2022,,,,,,,,,,,,,,2185200,,
Bolivia,2023,,,,,,,,,,,,,,2090592,,
Bolivia (urban),1990,,,,,,,,,737669,,,,,,,
Bolivia (urban),1992,,,,,,,,,719171,,,,,,,
Bosnia and Herzegovina,2001,320407,,,,,,,,,,,,,,,
Bosnia and Herzegovina,2004,482527,,,,,,,,,,,,,,,
Bosnia and Herzegovina,2007,,479301,,,,,,,,,,,,,,
Bosnia and Herzegovina,2011,,441879,,,,,,,,,,,,,,
Botswana,1985,268190,,,,,,,,,,,,,,,
Botswana,1993,335632,,,,,,,,,,,,,,,
Botswana,2002,,387230,,,,,,,,,,,,,,
Botswana,2009,,429686,,,,,,,,,,,,,,
Botswana,2015,,454627,,,,,,,,,,,,,,
Brazil,1981,,,,,,,,,30536113,,,,,,,
Brazil,1982,,,,,,,,,31697501,,,,,,,
Brazil,1983,,,,,,,,,31670213,,,,,,,
Brazil,1984,,,,,,,,,31973533,,,,,,,
Brazil,1985,,,,,,,,,33182743,,,,,,,
Brazil,1986,,,,,,,,,33729047,,,,,,,
Brazil,1987,,,,,,,,,36364396,,,,,,,
Brazil,1988,,,,,,,,,38101624,,,,,,,
Brazil,1989,,,,,,,,,38712334,,,,,,,
Brazil,1990,,,,,,,,,38559630,,,,,,,
Brazil,1992,,,,,,,,,39119202,,,,,,,
Brazil,1993,,,,,,,,,39580691,,,,,,,
Brazil,1995,,,,,,,,,39160009,,,,,,,
Brazil,1996,,,,,,,,,43526058,,,,,,,
Brazil,1997,,,,,,,,,44181556,,,,,,,
Brazil,1998,,,,,,,,,42355596,,,,,,,
Brazil,1999,,,,,,,,,43316315,,,,,,,
Brazil,2001,,,,,,,,,45731204,,,,,,,
Brazil,2002,,,,,,,,,45230304,,,,,,,
Brazil,2003,,,,,,,,,45716476,,,,,,,
Brazil,2004,,,,,,,,,44739798,,,,,,,
Brazil,2005,,,,,,,,,44863683,,,,,,,
Brazil,2006,,,,,,,,,44082349,,,,,,,
Brazil,2007,,,,,,,,,45645137,,,,,,,
Brazil,2008,,,,,,,,,44701347,,,,,,,
Brazil,2009,,,,,,,,,44917270,,,,,,,
Brazil,2011,,,,,,,,,44805388,,,,,,,
Brazil,2012,,,,,,,,,,44933143,,,,,,
Brazil,2013,,,,,,,,,,44628855,,,,,,
Brazil,2014,,,,,,,,,,44400701,,,,,,
Brazil,2015,,,,,,,,,,45204863,,,,,,
Brazil,2016,,,,,,,,,,46950308,,,,,,
Brazil,2017,,,,,,,,,,47331046,,,,,,
Brazil,2018,,,,,,,,,,48604930,,,,,,
Brazil,2019,,,,,,,,,,49905381,,,,,,
Brazil,2020,,,,,,,,,,38109908,,,,,,
Brazil,2021,,,,,,,,,,46428896,,,,,,
Brazil,2022,,,,,,,,,,46281454,,,,,,
Brazil,2023,,,,,,,,,,46220260,,,,,,
Bulgaria,1989,426095,,,,,,,,,,,,,,,
Bulgaria,1992,,,,,,,,,,879295,,,,,,
Bulgaria,1994,471237,,,,,,,,,,,,,,,
Bulgaria,1995,,,,813631,,,,,,,,,,,,
Bulgaria,1997,,,279535,,,,,,,,,,,,,
Bulgaria,2001,,,,1087714,,,,,,,,,,,,
Bulgaria,2003,,,,,657780,,,,,,,,,,,
Bulgaria,2006,,,,,,,,,,,,,,1204460,,
Bulgaria,2007,,,,,700656,,,,,,,,,997290,,
Bulgaria,2008,,,,,,,,,,,,,,944909,,
Bulgaria,2009,,,,,,,,,,,,,,1031834,,
Bulgaria,2010,,,,,,,,,,,,,,1114754,,
Bulgaria,2011,,,,,,,,,,,,,,1037876,,
Bulgaria,2012,,,,,,,,,,,,,,1085317,,
Bulgaria,2013,,,,,,,,,,,,,,1143261,,
Bulgaria,2014,,,,,,,,,,,,,,1051772,,
Bulgaria,2015,,,,,,,,,,,,,,,1140178,
Bulgaria,2016,,,,,,,,,,,,,,,1083569,
Bulgaria,2017,,,,,,,,,,,,,,,1037864,
Bulgaria,2018,,,,,,,,,,,,,,,944079,
Bulgaria,2019,,,,,,,,,,,,,,,1000835,
Bulgaria,2020,,,,,,,,,,,,,,,851324,
Bulgaria,2021,,,,,,,,,,,,,,,880991,
Bulgaria,2022,,,,,,,,,,,,,,,861616,
Bulgaria,2023,,,,,,,,,,,,,,,939104,
Burkina Faso,1994,1161720,,,,,,,,,,,,,,,
Burkina Faso,1998,,1541547,,,,,,,,,,,,,,
Burkina Faso,2003,,1754531,,,,,,,,,,,,,,
Burkina Faso,2009,,,1826478,,,,,,,,,,,,,
Burkina Faso,2014,,,,964470,,,,,,,,,,,,
Burkina Faso,2018,,,,,2351462,,,,,,,,,,,
Burkina Faso,2021,,,,,2338638,,,,,,,,,,,
Burundi,1992,626147,,,,,,,,,,,,,,,
Burundi,1998,,1086976,,,,,,,,,,,,,,
Burundi,2006,,239572,,,,,,,,,,,,,,
Burundi,2013,,1187347,,,,,,,,,,,,,,
Burundi,2020,,,1450531,,,,,,,,,,,,,
Cameroon,1996,1489693,,,,,,,,,,,,,,,
Cameroon,2001,,2034806,,,,,,,,,,,,,,
Cameroon,2007,,2847470,,,,,,,,,,,,,,
Cameroon,2014,,4793994,,,,,,,,,,,,,,
Cameroon,2021,,,5142900,,,,,,,,,,,,,
Canada,1971,,,,,,,,,3566992,,,,,,,
Canada,1973,,,,,,,,,3372331,,,,,,,
Canada,1975,,,,,,,,,3178931,,,,,,,
Canada,1977,,,,,,,,,3321530,,,,,,,
Canada,1979,,,,,,,,,3266520,,,,,,,
Canada,1981,,,,,,,,,3164310,,,,,,,
Canada,1982,,,,,,,,,3265193,,,,,,,
Canada,1984,,,,,,,,,3520400,,,,,,,
Canada,1985,,,,,,,,,3423520,,,,,,,
Canada,1986,,,,,,,,,3197193,,,,,,,
Canada,1987,,,,,,,,,3235871,,,,,,,
Canada,1988,,,,,,,,,3012822,,,,,,,
Canada,1989,,,,,,,,,3068621,,,,,,,
Canada,1990,,,,,,,,,3391454,,,,,,,
Canada,1991,,,,,,,,,3503958,,,,,,,
Canada,1992,,,,,,,,,3546334,,,,,,,
Canada,1993,,,,,,,,,3656624,,,,,,,
Canada,1994,,,,,,,,,3552053,,,,,,,
Canada,1995,,,,,,,,,3735850,,,,,,,
Canada,1996,,,,,,,,,,3922527,,,,,,
Canada,1997,,,,,,,,,,3812550,,,,,,
Canada,1998,,,,,,,,,,3920031,,,,,,
Canada,1999,,,,,,,,,,4103886,,,,,,
Canada,2000,,,,,,,,,,4065577,,,,,,
Canada,2001,,,,,,,,,,4103509,,,,,,
Canada,2002,,,,,,,,,,4153232,,,,,,
Canada,2003,,,,,,,,,,4429057,,,,,,
Canada,2004,,,,,,,,,,4390737,,,,,,
Canada,2005,,,,,,,,,,4267984,,,,,,
Canada,2006,,,,,,,,,,4145704,,,,,,
Canada,2007,,,,,,,,,,4108206,,,,,,
Canada,2008,,,,,,,,,,4486358,,,,,,
Canada,2009,,,,,,,,,,4448550,,,,,,
Canada,2010,,,,,,,,,,4505361,,,,,,
Canada,2011,,,,,,,,,,4205769,,,,,,
Canada,2012,,,,,,,,,,,4945952,,,,,
Canada,2013,,,,,,,,,,,5173818,,,,,
Canada,2014,,,,,,,,,,,4869671,,,,,
Canada,2015,,,,,,,,,,,4905442,,,,,
Canada,2016,,,,,,,,,,,4603840,,,,,
Canada,2017,,,,,,,,,,,4839308,,,,,
Canada,2018,,,,,,,,,,,4541371,,,,,
Canada,2019,,,,,,,,,,,4231080,,,,,
Canada,2020,,,,,,,,,,,3422532,,,,,
Canada,2021,,,,,,,,,,,3823447,,,,,
Cape Verde,2001,89943,,,,,,,,,,,,,,,
Cape Verde,2007,,85516,,,,,,,,,,,,,,
Cape Verde,2015,,,80806,,,,,,,,,,,,,
Central African Republic,1992,893980,,,,,,,,,,,,,,,
Central African Republic,2008,,1013461,,,,,,,,,,,,,,
Central African Republic,2021,,,781944,,,,,,,,,,,,,
Chad,2003,1248600,,,,,,,,,,,,,,,
Chad,2011,2589598,,,,,,,,,,,,,,,
Chad,2018,,1788729,,,,,,,,,,,,,,
Chad,2022,,2590841,,,,,,,,,,,,,,
Chile,1987,,,,,,,,,2659617,,,,,,,
Chile,1990,,,,,,,,,2721579,,,,,,,
Chile,1992,,,,,,,,,2606374,,,,,,,
Chile,1994,,,,,,,,,2905391,,,,,,,
Chile,1996,,,,,,,,,2885227,,,,,,,
Chile,1998,,,,,,,,,3087369,,,,,,,
Chile,2000,,,,,,,,,,2985866,,,,,,
Chile,2003,,,,,,,,,,3121068,,,,,,
Chile,2006,,,,,,,,,,,2741964,,,,,
Chile,2009,,,,,,,,,,,2583597,,,,,
Chile,2011,,,,,,,,,,,2540328,,,,,
Chile,2013,,,,,,,,,,,2479174,,,,,
Chile,2015,,,,,,,,,,,2504715,,,,,
Chile,2017,,,,,,,,,,,2582417,,,,,
Chile,2020,,,,,,,,,,,3011233,,,,,
Chile,2022,,,,,,,,,,,2696040,,,,,
China,1981,,,,,,,,,86713602,,,,,,,
China,1984,,,,,,,,,94382462,,,,,,,
China,1987,,,,,,,,,122986412,,,,,,,
China,1990,,99868320,,,,,,,,,,,,,,
China,1993,,110216334,,,,,,,,,,,,,,
China,1996,,142854111,,,,,,,,,,,,,,
China,1999,,175066134,,,,,,,,,,,,,,
China,2002,,219208496,,,,,,,,,,,,,,
China,2005,,210175275,,,,,,,,,,,,,,
China,2008,,251447220,,,,,,,,,,,,,,
China,2010,,261336758,,,,,,,,,,,,,,
China,2011,,243675104,,,,,,,,,,,,,,
China,2012,,250745721,,,,,,,,,,,,,,
China,2013,,,210491080,,,,,,,,,,,,,
China,2014,,,214667543,,,,,,,,,,,,,
China,2015,,,207447395,,,,,,,,,,,,,
China,2016,,,204882851,,,,,,,,,,,,,
China,2017,,,211770605,,,,,,,,,,,,,
China,2018,,,207295204,,,,,,,,,,,,,
China,2019,,,194686713,,,,,,,,,,,,,
China,2020,,,168985958,,,,,,,,,,,,,
China,2021,,,164220959,,,,,,,,,,,,,
China,2022,,,171358140,,,,,,,,,,,,,
China (rural),1981,,,,,,,,,58719449,,,,,,,
China (rural),1984,,,,,,,,,60673866,,,,,,,
China (rural),1987,,,,,,,,,84347384,,,,,,,
China (rural),1990,,58342807,,,,,,,,,,,,,,
China (rural),1993,,61533000,,,,,,,,,,,,,,
China (rural),1996,,74440315,,,,,,,,,,,,,,
China (rural),1999,,82176232,,,,,,,,,,,,,,
China (rural),2002,,90367127,,,,,,,,,,,,,,
China (rural),2005,,89068001,,,,,,,,,,,,,,
China (rural),2008,,97423469,,,,,,,,,,,,,,
China (rural),2010,,92521482,,,,,,,,,,,,,,
China (rural),2011,,90208120,,,,,,,,,,,,,,
China (rural),2012,,93145398,,,,,,,,,,,,,,
China (rural),2013,,,74277669,,,,,,,,,,,,,
China (rural),2014,,,74898694,,,,,,,,,,,,,
China (rural),2015,,,69005555,,,,,,,,,,,,,
China (rural),2016,,,67534504,,,,,,,,,,,,,
China (rural),2017,,,67237274,,,,,,,,,,,,,
China (rural),2018,,,64966675,,,,,,,,,,,,,
China (rural),2019,,,54071418,,,,,,,,,,,,,
China (rural),2020,,,33860249,,,,,,,,,,,,,
China (rural),2021,,,42468428,,,,,,,,,,,,,
China (rural),2022,,,46231358,,,,,,,,,,,,,
China (urban),1981,,,,,,,,,5840533,,,,,,,
China (urban),1984,,,,,,,,,1772588,,,,,,,
China (urban),1987,,,,,,,,,10053574,,,,,,,
China (urban),1990,,21930101,,,,,,,,,,,,,,
China (urban),1993,,29158578,,,,,,,,,,,,,,
China (urban),1996,,34029109,,,,,,,,,,,,,,
China (urban),1999,,48537811,,,,,,,,,,,,,,
China (urban),2002,,58729287,,,,,,,,,,,,,,
China (urban),2005,,71119845,,,,,,,,,,,,,,
China (urban),2008,,78817121,,,,,,,,,,,,,,
China (urban),2010,,84465627,,,,,,,,,,,,,,
China (urban),2011,,84957797,,,,,,,,,,,,,,
China (urban),2012,,88521832,,,,,,,,,,,,,,
China (urban),2013,,,106322799,,,,,,,,,,,,,
China (urban),2014,,,113380533,,,,,,,,,,,,,
China (urban),2015,,,112767327,,,,,,,,,,,,,
China (urban),2016,,,114980587,,,,,,,,,,,,,
China (urban),2017,,,122916402,,,,,,,,,,,,,
China (urban),2018,,,127749942,,,,,,,,,,,,,
China (urban),2019,,,127152167,,,,,,,,,,,,,
China (urban),2020,,,117435487,,,,,,,,,,,,,
China (urban),2021,,,114740965,,,,,,,,,,,,,
China (urban),2022,,,119359983,,,,,,,,,,,,,
Colombia,1992,,,,,,,,,,6712861,,,,,,
Colombia,1996,,,,,,,,,,8297013,,,,,,
Colombia,1999,,,,,,,,,,9409958,,,,,,
Colombia,2000,,,,,,,,,,8884140,,,,,,
Colombia,2001,,,,,,,,,,,8997875,,,,,
Colombia,2002,,,,,,,,,,,,8755800,,,,
Colombia,2003,,,,,,,,,,,,8531700,,,,
Colombia,2004,,,,,,,,,,,,8443251,,,,
Colombia,2005,,,,,,,,,,,,8641011,,,,
Colombia,2008,,,,,,,,,,,,,10175284,,,
Colombia,2009,,,,,,,,,,,,,9840937,,,
Colombia,2010,,,,,,,,,,,,,9865309,,,
Colombia,2011,,,,,,,,,,,,,9728470,,,
Colombia,2012,,,,,,,,,,,,,10034398,,,
Colombia,2013,,,,,,,,,,,,,10060392,,,
Colombia,2014,,,,,,,,,,,,,10130489,,,
Colombia,2015,,,,,,,,,,,,,9942581,,,
Colombia,2016,,,,,,,,,,,,,9802407,,,
Colombia,2017,,,,,,,,,,,,,9711061,,,
Colombia,2018,,,,,,,,,,,,,10012976,,,
Colombia,2019,,,,,,,,,,,,,10586600,,,
Colombia,2020,,,,,,,,,,,,,11273646,,,
Colombia,2021,,,,,,,,,,,,,,11224697,,
Colombia,2022,,,,,,,,,,,,,,11231863,,
Colombia,2023,,,,,,,,,,,,,,11228120,,
Colombia (urban),1980,,,,,,,,,4339317,,,,,,,
Colombia (urban),1988,,,,,,,,,,5194066,,,,,,
Colombia (urban),1989,,,,,,,,,,5145885,,,,,,
Colombia (urban),1991,,,,,,,,,,5469655,,,,,,
Comoros,2004,100164,,,,,,,,,,,,,,,
Comoros,2014,,136666,,,,,,,,,,,,,,
Congo,2005,655797,,,,,,,,,,,,,,,
Congo,2011,1010816,,,,,,,,,,,,,,,
Costa Rica,1981,,,,,,,,,615437,,,,,,,
Costa Rica,1986,,,,,,,,,552597,,,,,,,
Costa Rica,1989,,,,,,,,,,644007,,,,,,
Costa Rica,1990,,,,,,,,,,654102,,,,,,
Costa Rica,1991,,,,,,,,,,711868,,,,,,
Costa Rica,1992,,,,,,,,,,673412,,,,,,
Costa Rica,1993,,,,,,,,,,677690,,,,,,
Costa Rica,1994,,,,,,,,,,678500,,,,,,
Costa Rica,1995,,,,,,,,,,712196,,,,,,
Costa Rica,1996,,,,,,,,,,740049,,,,,,
Costa Rica,1997,,,,,,,,,,745295,,,,,,
Costa Rica,1998,,,,,,,,,,740613,,,,,,
Costa Rica,1999,,,,,,,,,,780721,,,,,,
